Date,cos,sin
2017-09-17,-0.23449138957041052,-0.9721181966290612
2017-09-18,-0.21772323039653224,-0.9760105506323682
2017-09-19,-0.20089055513063528,-0.9796136916454901
2017-09-20,-0.18399835165767986,-0.9829265519799822
2017-09-21,-0.1670516255021195,-0.9859481499638303
2017-09-22,-0.15005539834465262,-0.9886775902323404
2017-09-23,-0.13301470653419636,-0.9911140639934546
2017-09-24,-0.11593459959550066,-0.9932568492674143
2017-09-25,-0.09882013873287211,-0.9951053111006974
2017-09-26,-0.08167639533042288,-0.99665890175417
2017-09-27,-0.06450844944931625,-0.9979171608653922
2017-09-28,-0.04732138832243232,-0.9988797155850335
2017-09-29,-0.03012030484690836,-0.9995462806873573
2017-09-30,-0.012910296075008843,-0.9999166586547379
2017-10-01,0.004303538296243821,-0.9999907397361901
2017-10-02,0.021516097436222233,-0.9997685019798909
2017-10-03,0.03872228089217399,-0.9992500112396835
2017-10-04,0.05591699010060302,-0.9984354211555643
2017-10-05,0.07309512989807776,-0.9973249731081555
2017-10-06,0.0902516100310407,-0.9959189961471792
2017-10-07,0.10738134666416306,-0.994217906893952
2017-10-08,0.12447926388678869,-0.9922222094179324
2017-10-09,0.141540295217043,-0.989932495087353
